Date,Symbol,SecurityName,Quantity,YEAR
26-SEP-2024,BHARTIARTL,BHARTI AIRTEL LIMITED,"7,887",2024
26-SEP-2024,BHEL,BHEL,"5,250",2024
26-SEP-2024,BOSCHLTD,BOSCH LIMITED,50,2024
26-SEP-2024,BPCL,BHARAT PETROLEUM CORP  LT,"7,200",2024
26-SEP-2024,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,400,2024
26-SEP-2024,BSOFT,BIRLASOFT LIMITED,"1,000",2024
26-SEP-2024,CANBK,CANARA BANK,"6,850",2024
26-SEP-2024,CANFINHOME,CAN FIN HOMES LTD        ,975,2024
26-SEP-2024,COALINDIA,COALINDIA,"8,300",2024
26-SEP-2024,COFORGE,COFORGE LIMITED,300,2024
26-SEP-2024,COLPAL,COLGATE PALMOLIVE LTD.,"1,050",2024
26-SEP-2024,CUMMINSIND,CUMMINS INDIA LTD,300,2024
26-SEP-2024,DABUR,DABUR INDIA LTD,"3,750",2024
26-SEP-2024,DEEPAKNTR,DEEPAK NITRITE LIMITED,569,2024
26-SEP-2024,DIVISLAB,DIVI'S LABORATORIES LTD,"2,383",2024
26-SEP-2024,DIXON,DIXON TECHNO (INDIA) LTD,"1,200",2024
26-SEP-2024,DLF,DLF LIMITED,"19,800",2024
26-SEP-2024,EICHERMOT,EICHER MOTORS LIMITED,715,2024
26-SEP-2024,ENDURANCE,ENDURANCE TECHNOLOGIES LIMITED,2,2024
26-SEP-2024,ESCORTS,ESCORTS INDIA LTD,"2,475",2024
26-SEP-2024,EXIDEIND,EXIDE INDUSTRIES LTD,"3,600",2024
26-SEP-2024,GLENMARK,GLENMARK PHARMACEUTICALS LIMITED,725,2024
26-SEP-2024,GODREJPROP,GODREJ PROPERTIES LTD,900,2024
26-SEP-2024,GRANULES,GRANULES INDIA LIMITED   ,900,2024
26-SEP-2024,GRASIM,GRASIM INDUSTRIES LTD,275,2024
26-SEP-2024,GUJGASLTD,GUJARAT GAS LIMITED,"1,250",2024
26-SEP-2024,HAL,HINDUSTAN AERONAUTICS LTD,"2,950",2024
26-SEP-2024,HAVELLS,HAVELLS INDIA LIMITED,500,2024
26-SEP-2024,HCLTECH,HCL TECHNOLOGIES LTD,"1,400",2024
26-SEP-2024,HDFCAMC,HDFC AMC LIMITED,150,2024
26-SEP-2024,HDFCBANK,HDFC BANK LTD,"34,768",2024
26-SEP-2024,HEROMOTOCO,HERO MOTOCORP LTD,300,2024
26-SEP-2024,HFCL,HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED,"9,698",2024
26-SEP-2024,HINDALCO,HINDALCO  INDUSTRIES  LTD,"30,240",2024
26-SEP-2024,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"2,330",2024
26-SEP-2024,ICICIBANK,ICICI BANK LTD.,"67,900",2024
26-SEP-2024,ICICIGI,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,500,2024
26-SEP-2024,ICICIPRULI,ICICI PRU LIFE INS CO LTD ,"3,000",2024
26-SEP-2024,IDEA,IDEA CELLULAR LIMITED,"1,20,000",2024
26-SEP-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"4,95,000",2024
26-SEP-2024,IEX,INDIAN ENERGY EXCHANGE LIMITED,"7,501",2024
26-SEP-2024,IGL,INDRAPRASTHA GAS LTD,"4,124",2024
26-SEP-2024,INDIAMART,INDIAMART INTERMESH LTD,900,2024
26-SEP-2024,INDIGO,INTERGLOBE AVIATION LTD  ,900,2024
26-SEP-2024,INFY,INFOSYS TECHNOLOGIES LTD,"8,174",2024
26-SEP-2024,IOC,INDIAN OIL CORP LTD,"14,625",2024
26-SEP-2024,IPCALAB,IPCA LABORATORIES LIMITED,630,2024
26-SEP-2024,IRCTC,INDIAN RAIL TOUR CORP LTD,875,2024
26-SEP-2024,ITC,ITC LTD,255,2024
26-SEP-2024,JINDALSTEL,JINDAL STEEL & POWER LTD,"1,875",2024
26-SEP-2024,JKCEMENT,JK CEMENT LIMITED,"1,375",2024
26-SEP-2024,JSWSTEEL,JSW STEEL LIMITED,"3,375",2024
26-SEP-2024,JUBLFOOD,JUBILANT FOODWORKS LTD,"2,500",2024
26-SEP-2024,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"9,067",2024
26-SEP-2024,LALPATHLAB,DR. LAL PATH LABS LTD.,"1,500",2024
26-SEP-2024,LT,LARSEN & TOUBRO LTD.,"1,350",2024
26-SEP-2024,LTIM,LTIMINDTREE LIMITED,300,2024
26-SEP-2024,LUPIN,LUPIN LIMITED,425,2024
26-SEP-2024,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"4,000",2024
26-SEP-2024,MARICO,MARICO LIMITED,"13,200",2024
26-SEP-2024,MARUTI,MARUTI SUZUKI INDIA LTD.,965,2024
26-SEP-2024,MFSL,MAX FINANCIAL SERV LTD,800,2024
26-SEP-2024,MGL,MAHANAGAR GAS LTD.    ,"5,836",2024
26-SEP-2024,MOTHERSON,SAMVRDHNA MTHRSN INT,"1,20,715",2024
26-SEP-2024,MPHASIS,MPHASIS LIMITED,"1,650",2024
26-SEP-2024,NATIONALUM,NATIONAL ALUMINIUM CO LTD,"6,500",2024
26-SEP-2024,NAVINFLUOR,NAVIN FLUORINE INT. LTD,175,2024
26-SEP-2024,NESTLEIND,NESTLE INDIA LIMITED,800,2024
26-SEP-2024,NMDC,NMDC LTD.,"6,500",2024
26-SEP-2024,NTPC,NTPC LTD,"7,500",2024
26-SEP-2024,OBEROIRLTY,OBEROI REALTY LIMITED,"2,860",2024
26-SEP-2024,OFSS,Oracle Financial Services Software Limited,100,2024
26-SEP-2024,ONGC,OIL AND NATURAL GAS CORP.,"13,475",2024
26-SEP-2024,PAGEIND,PAGE INDUSTRIES LTD,570,2024
26-SEP-2024,PERSISTENT,PERSISTENT SYSTEMS LTD,599,2024
26-SEP-2024,PIDILITIND,PIDILITE INDUSTRIES LIMITED,250,2024
26-SEP-2024,PNB,PUNJAB NATIONAL BANK,"8,000",2024
26-SEP-2024,POWERGRID,POWER GRID CORP. LTD.,"14,400",2024
26-SEP-2024,PVRINOX,PVR INOX Limited,"6,103",2024
26-SEP-2024,RAMCOCEM,THE RAMCO CEMENTS LIMITED,850,2024
26-SEP-2024,RBLBANK,RBL BANK LIMITED    ,361,2024
26-SEP-2024,RECLTD,RURAL ELEC CORP. LTD.,"2,000",2024
26-SEP-2024,RELIANCE,RELIANCE INDUSTRIES LTD,"4,510",2024
26-SEP-2024,RITES,RITES LIMITED,30,2024
26-SEP-2024,RVNL,RVNL,1,2024
26-SEP-2024,SAIL,STEEL AUTHORITY OF INDIA,"5,100",2024
26-SEP-2024,SBICARD,SBI CARDS & PAY SER LTD,"5,599",2024
26-SEP-2024,SBIN,STATE BANK OF INDIA,"24,750",2024
26-SEP-2024,SHRIRAMFIN,SHRIRAM FINANCE LIMITED,"3,780",2024
26-SEP-2024,SIEMENS,SIEMENS LTD,"1,050",2024
26-SEP-2024,SULA,SULA VINEYARDS LIMITED,5,2024
26-SEP-2024,SUNPHARMA,SUN PHARMACEUTICALS IND.,"1,440",2024
26-SEP-2024,TATAMOTORS,TATA MOTORS LIMITED,550,2024
26-SEP-2024,TATAPOWER,TATA POWER CO LTD,"33,600",2024
26-SEP-2024,TATASTEEL,TATA STEEL LIMITED,"5,200",2024
26-SEP-2024,TCS,TATA CONSULTANCY SERV LT,525,2024
26-SEP-2024,TITAN,TITAN INDUSTRIES LTD,525,2024
26-SEP-2024,TRENT,TRENT LIMITED,"1,770",2024
26-SEP-2024,TVSSCS,TVS SUPPLY CHAIN SOL L,22,2024
26-SEP-2024,UBL,UNITED BREWERIES LIMITED,400,2024
26-SEP-2024,ULTRACEMCO,ULTRATECH CEMENT LIMITED,"1,000",2024
26-SEP-2024,UNITDSPR,UNITED SPIRITS LIMITED,"9,070",2024
26-SEP-2024,UPL,UPL LIMITED,"1,170",2024
26-SEP-2024,VEDL,VEDANTA LIMITED,"45,975",2024
26-SEP-2024,VOLTAS,VOLTAS LTD,"4,795",2024
26-SEP-2024,WIPRO,WIPRO LTD,477,2024
26-SEP-2024,ZYDUSLIFE,ZYDUS LIFESCIENCES,"1,800",2024
27-SEP-2024,5PAISA,5PAISA CAPITAL LIMITED,72,2024
27-SEP-2024,AETHER,AETHER INDUSTRIES LIMITED,18,2024
27-SEP-2024,ALPHA,KOTAKMAMC - KOTAKALPHA,306,2024
27-SEP-2024,ANUP,THE ANUP ENGINEERING LTD,12,2024
27-SEP-2024,ANURAS,ANUPAM RASAYAN INDIA LTD,207,2024
27-SEP-2024,APOLLOPIPE,APOLLO PIPES LIMITED,30,2024
27-SEP-2024,ARVIND,ARVIND LIMITED,102,2024
27-SEP-2024,ARVSMART,ARVIND SMARTSPACES LTD,9,2024
27-SEP-2024,ASHAPURMIN,ASHAPURA MINECHEM LTD,87,2024
27-SEP-2024,ASHIANA,ASHIANA HOUSING LTD,555,2024
27-SEP-2024,ASIANPAINT,ASIAN PAINTS LIMITED,5,2024
27-SEP-2024,BAJAJFINSV,BAJAJ FINSERV LIMITED,"10,000",2024
27-SEP-2024,CONSUMBEES,NIP IND ETF CONSUMPTIO,6,2024
27-SEP-2024,DBCORP,D.B.CORP LTD,657,2024
27-SEP-2024,DISHTV,DISH TV INDIA LTD.,3,2024
27-SEP-2024,EMIL,ELECTRONICS MART IND LTD,108,2024
27-SEP-2024,ERIS,ERIS LIFESCIENCES LIMITED,9,2024
27-SEP-2024,FEDFINA,FEDBANK FINANCIAL SER L,"1,851",2024
27-SEP-2024,FIEMIND,FIEM INDUSTRIES LIMITED,12,2024
27-SEP-2024,FMCGIETF,ICICIPRAMC - ICICIFMCG,42,2024
27-SEP-2024,GANESHHOUC,GANESH HOUSING CORP LTD,33,2024
27-SEP-2024,GIPCL,GUJ IND POW CO. LTD,60,2024
27-SEP-2024,HAPPYFORGE,HAPPY FORGINGS LIMITED,102,2024
27-SEP-2024,HARSHA,HARSHA ENGINEERS INT LTD,177,2024
27-SEP-2024,HDFCBANK,HDFC BANK LTD,20,2024
27-SEP-2024,HDFCSML250,HDFCAMC - HDFCSML250,66,2024
27-SEP-2024,HINDCOPPER,HINDUSTAN COPPER LIMITED,18,2024
27-SEP-2024,HINDOILEXP,HINDUSTAN OIL EXPLORATION,345,2024
27-SEP-2024,ICICIB22,ICICIPRAMC-BHARATIWIN,66,2024
27-SEP-2024,ICICIBANK,ICICI BANK LTD.,"76,300",2024
27-SEP-2024,INDIAGLYCO,INDIA GLYCOLS LTD,12,2024
27-SEP-2024,INOXINDIA,INOX INDIA LIMITED,3,2024
27-SEP-2024,IOC,INDIAN OIL CORP LTD,70,2024
27-SEP-2024,IONEXCHANG,ION EXCHANGE (INDIA) LTD,69,2024
27-SEP-2024,JAICORPLTD,JAI CORP LIMITED,1,2024
27-SEP-2024,JBMA,JBM AUTO LIMITED,15,2024
27-SEP-2024,JPPOWER,JAIPRAKASH POWER VEN. LTD,"43,065",2024
27-SEP-2024,JSWHL,JSW HOLDINGS LIMITED,27,2024
27-SEP-2024,JTLIND,JTL INDUSTRIES LIMITED,321,2024
27-SEP-2024,KNRCON,KNR CONSTRU LTD,18,2024
27-SEP-2024,KSL,KALYANI STEELS LIMITED,36,2024
27-SEP-2024,LANDMARK,LANDMARK CARS LIMITED,129,2024
27-SEP-2024,LUMAXTECH,LUMAX AUTO TECH LTD,36,2024
27-SEP-2024,MAFANG,MIRAEAMC - MAFANG,225,2024
27-SEP-2024,MAHKTECH,MIRAEAMC - MAHKTECH,"2,000",2024
27-SEP-2024,MAHLOG,MAHLOG,141,2024
27-SEP-2024,MANGLMCEM,MANGALAM CEMENT LTD,6,2024
27-SEP-2024,MANINDS,MAN INDUSTRIES (I) LTD.  ,159,2024
27-SEP-2024,MAYURUNIQ,MAYUR UNIQUOTERS LTD,60,2024
27-SEP-2024,MEDIASSIST,MEDI ASSIST HEALTH SER L,3,2024
27-SEP-2024,METROBRAND,METRO BRANDS LIMITED,15,2024
27-SEP-2024,MIDCAPETF,MIRAEAMC - MAM150ETF,"3,495",2024
27-SEP-2024,MMFL,MM FORGINGS LTD,33,2024
27-SEP-2024,MOM100,MOTILAL OS MIDCAP100 ETF,246,2024
27-SEP-2024,MOVALUE,MOTILALAMC - MOVALUE,171,2024
27-SEP-2024,NBCC,NATIONAL BUILDINGS LTD   ,"1,789",2024
27-SEP-2024,NEOGEN,NEOGEN CHEMICALS LIMITED,21,2024
27-SEP-2024,NESCO,NESCO LTD,63,2024
27-SEP-2024,NEXT50IETF,ICICIPRAMC - ICICINXT50,27,2024
27-SEP-2024,NIITMTS,NIIT LEARNING SYSTEMS LTD,90,2024
27-SEP-2024,NMDC,NMDC LTD.,5,2024
27-SEP-2024,NUVAMA,NUVAMA WEALTH MANAGE LTD,3,2024
27-SEP-2024,ORIENTCEM,ORIENT CEMENT LIMITED,171,2024
27-SEP-2024,ORISSAMINE,ORISSA MIN DEV CO LTD,6,2024
27-SEP-2024,PCJEWELLER,PC JEWELLER LTD          ,"4,931",2024
27-SEP-2024,PGHL,PROCTER & GAMBLE HEALTH L,6,2024
27-SEP-2024,PRECWIRE,PRECISION WIRES INDIA LTD,474,2024
27-SEP-2024,PSPPROJECT,PSP PROJECTS LIMITED,249,2024
27-SEP-2024,PSUBANK,KOTAK PSU BANK,3,2024
27-SEP-2024,RAMKY,RAMKY INFRA LTD,87,2024
27-SEP-2024,RELIGARE,RELIGARE ENTERPRISES LIMITED,171,2024
27-SEP-2024,RVNL,RVNL,2,2024
27-SEP-2024,SAGCEM,SAGAR CEMENTS LIMITED,231,2024
27-SEP-2024,SARDAEN,SARDA ENERGY & MIN LTD,48,2024
27-SEP-2024,SATIN,SATIN CREDITCARE NETWORK LIMITED,165,2024
27-SEP-2024,SBIN,STATE BANK OF INDIA,1,2024
27-SEP-2024,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,12,2024
27-SEP-2024,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,54,2024
27-SEP-2024,SFL,SFL,27,2024
27-SEP-2024,SHAILY,SHAILY ENG PLASTICS LTD,9,2024
27-SEP-2024,SHARDAMOTR,SHARDA MOTOR INDS LTD,9,2024
27-SEP-2024,SHK,S H KELKAR AND CO. LTD.,31,2024
27-SEP-2024,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,189,2024
27-SEP-2024,SOTL,SAVITA OIL TECHNOLO. LTD,69,2024
27-SEP-2024,STARCEMENT,STARCEMENT,75,2024
27-SEP-2024,STYLAMIND,STYLAM INDUSTRIES LIMITED,15,2024
27-SEP-2024,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,39,2024
27-SEP-2024,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,87,2024
27-SEP-2024,SUNFLAG,SUNFLAG IRON AND STEEL CO,69,2024
27-SEP-2024,TATACHEM,TATA CHEMICALS LTD,1,2024
27-SEP-2024,TCI,TCI,9,2024
27-SEP-2024,TCIEXP,TCIEXP,21,2024
27-SEP-2024,TIDEWATER,TIDE WATER OIL LTD,18,2024
27-SEP-2024,TIMETECHNO,TIME TECHNOPLAST LIMITED,573,2024
27-SEP-2024,TIRUMALCHM,THIRUMALAI CHEMICALS LIMITED,147,2024
27-SEP-2024,TNIDETF,TATAAML - TNIDETF,255,2024
27-SEP-2024,TRENT,TRENT LIMITED,600,2024
27-SEP-2024,TTKPRESTIG,TTK PRESTIGE LTD,270,2024
27-SEP-2024,UTKARSHBNK,UTKARSH SMALL FIN BANK L,57,2024
27-SEP-2024,VASCONEQ,VASCON ENGINEERS LTD,153,2024
27-SEP-2024,VSTTILLERS,VST TILLERS TRACTORS LTD,66,2024
27-SEP-2024,WABAG,VA TECH WABAG LTD        ,36,2024
27-SEP-2024,WONDERLA,WONDERLA HOLIDAYS LTD.,45,2024
30-SEP-2024,CANFINHOME,CAN FIN HOMES LTD        ,"9,908",2024
30-SEP-2024,DEEPAKNTR,DEEPAK NITRITE LIMITED,307,2024
30-SEP-2024,FIVESTAR,FIVE-STAR BUS FIN LTD,1,2024
30-SEP-2024,HFCL,HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED,200,2024
30-SEP-2024,HNGSNGBEES,HNGSNGBEES,27,2024
30-SEP-2024,IOC,INDIAN OIL CORP LTD,70,2024
30-SEP-2024,NTPC,NTPC LTD,15,2024
30-SEP-2024,PVRINOX,PVR INOX Limited,906,2024
30-SEP-2024,RBLBANK,RBL BANK LIMITED    ,46,2024
30-SEP-2024,TATASTEEL,TATA STEEL LIMITED,121,2024
30-SEP-2024,WELSPUNLIV,WELSPUN LIVING LIMITED,11,2024
01-OCT-2024,ABCAPITAL,ADITYA BIRLA CAPITAL LIMITED,2,2024
01-OCT-2024,BANCOINDIA,BANCO PRODUCTS (I) LTD,2,2024
01-OCT-2024,FCL,FINEOTEX CHEMICAL LIMITED,1,2024
01-OCT-2024,GRANULES,GRANULES INDIA LIMITED   ,180,2024
01-OCT-2024,HEROMOTOCO,HERO MOTOCORP LTD,1,2024
01-OCT-2024,HFCL,HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED,77,2024
01-OCT-2024,HNGSNGBEES,HNGSNGBEES,27,2024
01-OCT-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"75,000",2024
01-OCT-2024,IRCTC,INDIAN RAIL TOUR CORP LTD,10,2024
01-OCT-2024,JPPOWER,JAIPRAKASH POWER VEN. LTD,339,2024
01-OCT-2024,JSWHL,JSW HOLDINGS LIMITED,1,2024
01-OCT-2024,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,2,2024
01-OCT-2024,NTPC,NTPC LTD,1,2024
01-OCT-2024,SBIN,STATE BANK OF INDIA,10,2024
01-OCT-2024,STLTECH,STERLITE TECHNOLOGIES,3,2024
01-OCT-2024,TATAMOTORS,TATA MOTORS LIMITED,1,2024
01-OCT-2024,TVSSCS,TVS SUPPLY CHAIN SOL L,1,2024
03-OCT-2024,ADANIPORTS,ADANI PORT & SEZ LTD,1,2024
03-OCT-2024,AMBER,AMBER ENTERPRISES (I) LTD,20,2024
03-OCT-2024,AMBUJACEM,AMBUJA CEMENTS LTD,10,2024
03-OCT-2024,ANGELONE,ANGEL ONE LTD,125,2024
03-OCT-2024,ANUP,THE ANUP ENGINEERING LTD,1,2024
03-OCT-2024,BAJAJFINSV,BAJAJ FINSERV LIMITED,51,2024
03-OCT-2024,BAJFINANCE,BAJAJ FINANCE LIMITED,33,2024
03-OCT-2024,BECTORFOOD,MRS BECTORS FOOD SPE LTD,1,2024
03-OCT-2024,BEL,BHARAT ELECTRONICS LTD,71,2024
03-OCT-2024,BHARTIARTL,BHARTI AIRTEL LIMITED,62,2024
03-OCT-2024,BSE,BSE LIMITED,129,2024
03-OCT-2024,CANFINHOME,CAN FIN HOMES LTD        ,"47,775",2024
03-OCT-2024,CIPLA,CIPLA LTD,100,2024
03-OCT-2024,COALINDIA,COALINDIA,12,2024
03-OCT-2024,DALBHARAT,DALMIA BHARAT LIMITED,20,2024
03-OCT-2024,DLF,DLF LIMITED,31,2024
03-OCT-2024,DRREDDY,DR. REDDY'S LABORATORIES,3,2024
03-OCT-2024,GMRINFRA,GMR INFRASTRUCTURE LTD.,2,2024
03-OCT-2024,HCLTECH,HCL TECHNOLOGIES LTD,23,2024
03-OCT-2024,HDFCBANK,HDFC BANK LTD,1,2024
03-OCT-2024,HDFCLIFE,HDFC STANDARD LIFE INSURANCE COMPANY LIMITED,55,2024
03-OCT-2024,HEROMOTOCO,HERO MOTOCORP LTD,"50,807",2024
03-OCT-2024,ICICIBANK,ICICI BANK LTD.,29,2024
03-OCT-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"12,90,000",2024
03-OCT-2024,IFCI,IFCI LTD,1,2024
03-OCT-2024,KIMS,KRISHNA INST OF MED SCI L,180,2024
03-OCT-2024,LT,LARSEN & TOUBRO LTD.,65,2024
03-OCT-2024,LTF,L&T FINANCE LIMITED,77,2024
03-OCT-2024,LTIM,LTIMINDTREE LIMITED,35,2024
03-OCT-2024,MGL,MAHANAGAR GAS LTD.    ,100,2024
03-OCT-2024,NATIONALUM,NATIONAL ALUMINIUM CO LTD,750,2024
03-OCT-2024,NLCINDIA,NLC INDIA LIMITED,200,2024
03-OCT-2024,NMDC,NMDC LTD.,204,2024
03-OCT-2024,NTPC,NTPC LTD,14,2024
03-OCT-2024,ONGC,OIL AND NATURAL GAS CORP.,10,2024
03-OCT-2024,PNB,PUNJAB NATIONAL BANK,900,2024
03-OCT-2024,POLYCAB,POLYCAB INDIA LIMITED,51,2024
03-OCT-2024,POWERGRID,POWER GRID CORP. LTD.,50,2024
03-OCT-2024,RELIANCE,RELIANCE INDUSTRIES LTD,37,2024
03-OCT-2024,SBIN,STATE BANK OF INDIA,100,2024
03-OCT-2024,SHRIRAMFIN,SHRIRAM FINANCE LIMITED,75,2024
03-OCT-2024,TATAMOTORS,TATA MOTORS LIMITED,26,2024
03-OCT-2024,TATAPOWER,TATA POWER CO LTD,76,2024
03-OCT-2024,TATASTEEL,TATA STEEL LIMITED,"2,017",2024
03-OCT-2024,TITAN,TITAN INDUSTRIES LTD,15,2024
03-OCT-2024,VEDL,VEDANTA LIMITED,11,2024
03-OCT-2024,ZEEL,ZEE ENTERTAINMENT ENT LTD,1,2024
04-OCT-2024,BANDHANBNK,BANDHAN BANK LIMITED,"53,200",2024
04-OCT-2024,BHARTIARTL,BHARTI AIRTEL LIMITED,100,2024
04-OCT-2024,BSE,BSE LIMITED,10,2024
04-OCT-2024,BSOFT,BIRLASOFT LIMITED,"8,500",2024
04-OCT-2024,GMRINFRA,GMR INFRASTRUCTURE LTD.,4,2024
04-OCT-2024,GRANULES,GRANULES INDIA LIMITED   ,180,2024
04-OCT-2024,HINDCOPPER,HINDUSTAN COPPER LIMITED,150,2024
04-OCT-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"9,97,500",2024
04-OCT-2024,IEX,INDIAN ENERGY EXCHANGE LIMITED,100,2024
04-OCT-2024,IRFC,IRFC,10,2024
04-OCT-2024,JUBLFOOD,JUBILANT FOODWORKS LTD,"13,750",2024
04-OCT-2024,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"96,000",2024
04-OCT-2024,RBLBANK,RBL BANK LIMITED    ,"50,000",2024
04-OCT-2024,SBIN,STATE BANK OF INDIA,36,2024
04-OCT-2024,SUNTV,SUN TV NETWORK LIMITED,345,2024
04-OCT-2024,TCS,TATA CONSULTANCY SERV LT,"3,500",2024
07-OCT-2024,BOSCHLTD,BOSCH LIMITED,900,2024
07-OCT-2024,GULFOILLUB,GULF OIL LUB. IND. LTD.,1,2024
07-OCT-2024,HAL,HINDUSTAN AERONAUTICS LTD,1,2024
07-OCT-2024,HDFCBANK,HDFC BANK LTD,1,2024
07-OCT-2024,HEROMOTOCO,HERO MOTOCORP LTD,"10,050",2024
07-OCT-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"7,500",2024
07-OCT-2024,JUBLFOOD,JUBILANT FOODWORKS LTD,1,2024
07-OCT-2024,LALPATHLAB,DR. LAL PATH LABS LTD.,"3,000",2024
07-OCT-2024,LIQUID,MIRAEAMC - LIQUID,"2,00,000",2024
07-OCT-2024,PAYTM,ONE 97 COMMUNICATIONS LTD,1,2024
07-OCT-2024,POWERGRID,POWER GRID CORP. LTD.,1,2024
07-OCT-2024,RAIN,RAIN INDUSTRIES LIMITED,2,2024
07-OCT-2024,TCS,TATA CONSULTANCY SERV LT,"89,950",2024
07-OCT-2024,USHAMART,USHA MARTIN LTD.,5,2024
08-OCT-2024,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,20,2024
08-OCT-2024,CANFINHOME,CAN FIN HOMES LTD        ,699,2024
08-OCT-2024,GENUSPOWER,GENUS POWER INFRASTRU LTD,4,2024
08-OCT-2024,GNFC,GUJARAT NARMADA FERT. CO,63,2024
08-OCT-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"4,900",2024
08-OCT-2024,INDIAMART,INDIAMART INTERMESH LTD,12,2024
08-OCT-2024,PAYTM,ONE 97 COMMUNICATIONS LTD,"1,071",2024
08-OCT-2024,PCJEWELLER,PC JEWELLER LTD          ,"1,214",2024
08-OCT-2024,RELIANCE,RELIANCE INDUSTRIES LTD,1,2024
08-OCT-2024,RKFORGE,RAMKRISHNA FORGINGS LTD,4,2024
08-OCT-2024,TCS,TATA CONSULTANCY SERV LT,"17,850",2024
08-OCT-2024,VAKRANGEE,VAKRANGEE LIMITED        ,"35,113",2024
08-OCT-2024,VOLTAMP,VOLTAMP TRANSFORMERS LTD,1,2024
09-OCT-2024,BATAINDIA,BATA INDIA LTD,"4,875",2024
09-OCT-2024,DHANI,DHANI,"3,034",2024
09-OCT-2024,GENUSPOWER,GENUS POWER INFRASTRU LTD,"1,082",2024
09-OCT-2024,GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,100,2024
09-OCT-2024,HCLTECH,HCL TECHNOLOGIES LTD,10,2024
09-OCT-2024,HERITGFOOD,HERITAGE FOODS LTD    ,10,2024
09-OCT-2024,IDFC,INFRA. DEV. FIN. CO. LTD,"1,45,000",2024
09-OCT-2024,INDHOTEL,THE INDIAN HOTELS CO. LTD,2,2024
09-OCT-2024,INFY,INFOSYS TECHNOLOGIES LTD,20,2024
09-OCT-2024,JUBLFOOD,JUBILANT FOODWORKS LTD,"31,250",2024
09-OCT-2024,KIRLOSBROS,KIRLOSKAR BROTHERS LTD,1,2024
09-OCT-2024,LALPATHLAB,DR. LAL PATH LABS LTD.,"3,300",2024
09-OCT-2024,MSTCLTD,MSTC LIMITED,2,2024
09-OCT-2024,NTPC,NTPC LTD,1,2024
09-OCT-2024,PGEL,PG ELECTROPLAST LTD,"1,504",2024
09-OCT-2024,RELINFRA,Reliance Infrastructure Limited,2,2024
09-OCT-2024,SBIN,STATE BANK OF INDIA,200,2024
09-OCT-2024,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,1,2024
10-OCT-2024,ADANIPORTS,ADANI PORT & SEZ LTD,10,2024
10-OCT-2024,BAJAJFINSV,BAJAJ FINSERV LIMITED,12,2024
10-OCT-2024,BHARATFORG,BHARAT FORGE LTD,1,2024
10-OCT-2024,CROMPTON,CROMPT GREA CON ELEC LTD  ,912,2024
10-OCT-2024,DHANI,DHANI,4,2024
10-OCT-2024,EXIDEIND,EXIDE INDUSTRIES LTD,23,2024
10-OCT-2024,GENUSPOWER,GENUS POWER INFRASTRU LTD,4,2024
10-OCT-2024,GMRINFRA,GMR INFRASTRUCTURE LTD.,298,2024
10-OCT-2024,GULFOILLUB,GULF OIL LUB. IND. LTD.,1,2024
10-OCT-2024,HCLTECH,HCL TECHNOLOGIES LTD,9,2024
10-OCT-2024,INDIGO,INTERGLOBE AVIATION LTD  ,23,2024
10-OCT-2024,JUBLFOOD,JUBILANT FOODWORKS LTD,"13,750",2024
10-OCT-2024,KOTAKBANK,KOTAK MAHINDRA BANK LTD,27,2024
10-OCT-2024,LALPATHLAB,DR. LAL PATH LABS LTD.,"4,200",2024
10-OCT-2024,LT,LARSEN & TOUBRO LTD.,2,2024
10-OCT-2024,MGL,MAHANAGAR GAS LTD.    ,2,2024
10-OCT-2024,NBCC,NATIONAL BUILDINGS LTD   ,1,2024
10-OCT-2024,SWSOLAR,STERLING & WILSON SO LTD,90,2024
10-OCT-2024,TATACOMM,TATA COMMUNICATIONS LTD,1,2024
10-OCT-2024,TATAMOTORS,TATA MOTORS LIMITED,30,2024
10-OCT-2024,TATAPOWER,TATA POWER CO LTD,139,2024
10-OCT-2024,TATASTEEL,TATA STEEL LIMITED,293,2024
10-OCT-2024,TCS,TATA CONSULTANCY SERV LT,"29,925",2024
